nameOrig,oldbalanceOrg,nameDest,oldbalanceDest
C1886247880,3509464.73,C1380361139,295834.79
C265330243,3548387.86,C542895457,192397.59
C340441475,3650028.55,C1321530272,23174.68
C2126392903,3657343.34,C657736958,6090829.26
C1620253123,3753002.94,C932583850,3910087.36
C1807397140,3861219.3,C1816757085,10093081.33
C712874817,4150245.06,C932583850,3801870.99
C633226335,4439510.0,C1782113663,2642747.68
C1562057770,4569487.85,C97730845,9312870.77
C1670849676,4854848.05,C1782113663,2512769.83
C636886060,5206751.81,C459857341,217071.86
C1924999281,5339616.51,C625232315,104397.0
C2000851008,5434195.24,C991505714,1275247.87
C757819744,5657788.84,C1899073220,3686737.74
C942217109,5886513.6,C885951223,490353.25
C592207425,6063246.54,C1750563752,368079.98
C1089407736,6156324.58,C1380361139,256911.66
C913902572,6351124.72,C451111351,3259607.77
C1176254217,6578715.32,C1060563153,71287.2
C132372445,6635271.6,C339924917,16141.42
C1063494931,30803.0,M1094446968,0.0
C1714961449,507.0,C747464370,90450.54
C2138849804,125848.0,M1561668557,0.0
C1137401656,155131.0,M1681259036,0.0
C2034546868,5069.0,M226213650,0.0
C340792090,31729.0,C2012808675,197.0
C1602154134,96.0,M61041877,0.0
C1408290972,14905.0,C1568059495,71251.67
C1202508091,67233.0,C832279283,71903.08
C1871617286,10555.0,M2010350054,0.0
C577948592,11352.0,M66515916,0.0
C403388441,193398.0,M1933329999,0.0
C1193749715,190942.49,M1945886568,0.0
C854719230,26407.0,M594463953,0.0
C1565601243,30569.0,M1887218054,0.0
C1307024253,206358.0,M406511188,0.0
C1280378749,589.0,M1500821480,0.0
C674882504,0.0,M1723810021,0.0
C579983776,71005.0,M1579610605,0.0
C963014210,49828.0,M633514467,0.0
C162674722,48385.89,M1626478944,0.0
C1785495362,113022.0,C625232315,9818.27
C1515282013,20886.0,M1111100957,0.0
C854795811,141076.0,M1005373776,0.0
C1805638598,30609.0,M2034723406,0.0
C1387174267,21319.53,C1397643446,34704.23
C257260599,508.0,M436328432,0.0
C1482087396,0.0,C728885526,138627.65
C2115368148,80178.0,C323761934,0.0
C1510312933,13629.57,C1359044626,16518.36
C1320122626,5187.4,C885951223,313620.32
C549982920,0.0,C97730845,9027510.57
C1907028305,0.0,C248609774,7314840.09
C117839394,315228.01,M852760745,0.0
C1391067753,300349.25,C657736958,5995169.66
C1953251612,1198.0,M1139605173,0.0
C1374664497,61880.0,M1402211887,0.0
C1172754912,105641.0,M1641776831,0.0
C1302459274,87852.51,C1222590577,62860.04
C1043822951,18551.0,M1303238288,0.0
C1887326180,203643.0,C67985650,11654.0
C847372226,10966.0,M930641076,0.0
C339881373,453.0,M381768094,0.0
C704832331,104414.0,M1588330347,0.0
C1526730726,140998.36,M1196550329,0.0
C2062828451,130513.0,C1360767589,998630.6
C2066066225,400.0,M536994956,0.0
C1759368213,1084.0,M812415990,0.0
C1715876585,50241.0,C542895457,90756.9
C1229754153,47617.25,M1329043305,0.0
C475526834,168998.0,M1263623851,0.0
C1724495151,40873.0,M355920448,0.0
C913796146,5266.0,M2006112337,0.0
C1557752641,5230.8,M2116025968,0.0
C1929649021,26082.0,M305468700,0.0
C94500728,94612.96,C558216562,5227.86
C80504258,89408.76,M1463835093,0.0
C1835477972,40962.0,M1735854903,0.0
C7508078,18783.18,M1428815684,0.0
C21252030,106458.0,C1364913072,47409.85
C1588976146,11206.0,M1246810186,0.0
C1352254875,36680.76,M1942163841,0.0
C64364705,27576.89,M1330143761,0.0
C1373885310,10819.0,C621014131,80056.78
C977772506,50377.0,M145122075,0.0
C74633460,31442.51,M1271241511,0.0
C1299866826,29023.5,M1996449989,0.0
C1679352734,21220.0,C691404076,8671.64
C56840345,11260.0,M497104907,0.0
C278254138,47558.4,M858965925,0.0
C718057154,44649.28,M1043970800,0.0
C8633103,38461.05,M631851861,0.0
C1792826268,721.0,M432112141,0.0
C67570169,29899.0,M1796938191,0.0
C1670627211,20800.0,M1993836574,0.0
C1252204540,3000.0,M2034610694,0.0
C131343682,0.0,M1292487390,0.0
C528965756,0.0,M1267082248,0.0
C1843324431,0.0,M1854053968,0.0
C1252165500,0.0,M813583428,0.0
C713702106,0.0,M1342198213,0.0
C247969246,7578.0,C1753885705,11421.0
C1276761134,82802.0,M926837661,0.0
C1700960966,259443.0,M1454942961,0.0
C1417854124,240694.0,M270812962,0.0
C1633770314,197549.0,M1914538677,0.0
C867909510,176767.01,M26502020,0.0
C1791280119,11100.0,M1947378744,0.0
C507507251,257010.0,M1016408627,0.0
C1879219501,1295.12,M290509937,0.0
C1889468930,0.0,M1699637904,0.0
C21063905,70363.0,C1122118227,13057708.52
C379963364,8526.0,M505567264,0.0
C145664926,74815.0,M44227594,0.0
C973123933,40512.0,M921640293,0.0
C1273012861,36620.96,M1597400455,0.0
C1610853733,15719.0,C146305349,52298.57
C784961589,502326.0,M1618230491,0.0
C201484047,30075.0,M1897372527,0.0
C331216192,11956.8,M1382973704,0.0
C1305194069,34302.99,C738590621,78197.44
C4888672,53623.17,C40075281,32049.85
C2090953436,21944.26,C1360767589,1009068.86
C1524744833,9166.0,M1254651534,0.0
C513113647,60.0,M1762984107,0.0
C1035219650,3190.0,M876695548,0.0
C26229597,63401.0,M1078031260,0.0
C1560243060,41287.0,M1652552120,0.0
C1656059001,10776.0,M698562080,0.0
C245386411,12566.0,M323981046,0.0
C1519396442,51043.0,M1781668126,0.0
C1727776231,36357.69,M162320368,0.0
C1381341801,36009.4,M676692948,0.0
C272220100,95292.0,M2139431292,0.0
C33389111,12517.0,M95552255,0.0
C1487424018,0.0,C836514715,317352.53
C242224826,0.0,C2118255842,379539.92
C1681318273,29690.0,M1904652802,0.0
C1801756410,557054.0,M1710180594,0.0
C906397479,536.0,C173783788,544006.12
C1918121287,31469.0,M1032382137,0.0
C582979874,26103.63,C1076835071,267912.2
C545392109,1024.0,M1940906679,0.0
C157843285,230466.0,C248609774,7757932.92
C1459669467,31073.0,M1729954747,0.0
C1806434229,7232.76,M561227586,0.0
C1886186662,6227.17,M2137205195,0.0
C1266759621,4827.34,M2012528704,0.0
C1617566660,0.0,M111238003,0.0
C1155300221,0.0,M368788838,0.0
C637524006,0.0,M696870185,0.0
C237630710,0.0,M1102463008,0.0
C441683672,0.0,M2022768790,0.0
C970900790,0.0,M1243227501,0.0
C1287215032,0.0,M1021082377,0.0
C1935994577,0.0,M1749978269,0.0
C1858863803,0.0,M831993944,0.0
C1699826397,0.0,M2045188238,0.0
C1999639763,0.0,M2146285461,0.0
C277155095,0.0,M1374115041,0.0
C646337666,0.0,M876945112,0.0
C202395890,38211.98,M1740328397,0.0
C1938634748,21333.48,C117162427,262540.06
C1872905355,90552.84,C1883840933,16523691.01
C1639652941,345263.76,C1750563752,275001.94
C1549005458,453102.31,C665576141,7665898.66
C1190857779,1043284.45,C1850180796,748145.12
C989896315,1268093.0,C173783788,822355.83
C40936992,1401776.73,C1446521801,6646326.74
C1106510750,1507757.19,C173783788,688672.1
C1609565447,1646482.36,C1997859171,260744.05
C1614588868,1822964.46,C1899073220,3458012.98
C1744457797,2072011.06,C1963862935,183763.58
C116606935,2110318.64,C885951223,382554.78
C1500820019,2423992.63,C1538745405,1427406.41
C1544765522,2816463.03,C1778801068,8740534.53
C1776180205,2983093.85,C977993101,2124864.17
C1963943166,3091709.85,C11003494,11375381.12
C160867654,3210097.59,C968113504,76120.27
C1338074614,3267331.74,C1255024717,75105.0
C1415274192,3325287.05,C1825027294,18783.58
C1518204977,3329649.08,C665576141,7075716.53
C1719519917,3586432.0,C667346055,10411804.98
C584580417,4009103.34,C1538745405,1034936.0
C745835029,4358882.39,C1049817027,60738.03
C436028378,4417812.72,C317071334,139555.44
C291359466,4471406.95,C1916720513,6492164.85
C217911413,4550718.07,C1017997535,224060.15
C72423389,4755484.96,C1397643446,41812.84
C2000779038,4783590.69,C423583818,375616.62
C137685382,4882156.79,C995911260,41535.55
C1823354445,4915063.33,C224063653,291562.7
C1615668218,5109989.47,C1789550256,3822931.57
C482885994,5436458.31,C1850180796,523336.57
C857732012,5529016.59,C1504109395,1303905.43
C777940932,5856134.02,C621014131,84595.53
C663083782,5884578.8,C977993101,2016248.17
C2040008077,6152390.83,C564160838,1303188.93
C903218049,6533762.11,C1674899618,6533762.11
C1756064432,6533762.11,C801142660,687379.98
C1644155208,6673926.97,C575335780,308642.49
C1479691423,6842406.06,C1234776885,2025909.1
C1568507411,7028238.22,C1504109395,976787.99
C1857063398,13485.0,M1901752553,0.0
C1002872041,31164.0,M180017308,0.0
C1613729684,25099.3,C991505714,1051654.28
C1112569408,125867.0,M1308527415,0.0
C299684908,1789.0,M219396780,0.0
C1278226232,0.0,M1974379194,0.0
C44332439,20746.0,M317880757,0.0
C1610014012,14281.0,M1607278346,0.0
C2120532393,25920.0,M2145001473,0.0
C371990011,106430.0,M565077371,0.0
C2040500590,18552.0,M1466662004,0.0
C568221863,14585.01,M1938377818,0.0
C1989719972,12171.76,M2057104863,0.0
C672493939,173069.0,C1032986144,33111.63
C298259383,100767.0,M575779772,0.0
C1069436988,97659.15,C392292416,4608733.28
C1008934993,224.0,M366008009,0.0
C984832924,114040.0,M2000802630,0.0
C1380271191,19934.0,C1753885705,15040.41
C1093707336,22303.0,M1644128841,0.0
C417160915,629.0,M1614992995,0.0
C604257989,0.0,M1043576110,0.0
C1282035709,0.0,M988637661,0.0
C1058708051,33854.0,M480498267,0.0
C36205461,34500.0,M1398428044,0.0
C955875766,27745.94,M977972728,0.0
C2076165631,100390.0,M2053647669,0.0
C250144767,138054.0,M1638051511,0.0
C1689718593,120779.0,M1603114855,0.0
C370361462,29899.0,M1655740181,0.0
C1042366725,56150.75,M228904713,0.0
C26741311,40752.69,C934085675,86047.54
C1744190758,28964.0,M1399550388,0.0
C2023501911,20859.0,M966005897,0.0
C1868366224,50465.0,M1731406622,0.0
C2117382439,36844.95,M1738396212,0.0
C1623924438,234028.0,M509522442,0.0
C1161332079,193320.7,M1279124366,0.0
C1958242673,181915.26,M530402062,0.0
C512734831,17149.68,C461160828,18493.88
C1032656803,11227.07,C1778801068,8573903.71
C180949634,21634.26,C2063763486,792325.38
C2138697198,363883.69,C1883840933,16268980.09
C480645280,687269.31,C1219273867,126632.21
C1229143192,803824.66,C716083600,1920811.16
C190605872,1151793.94,C1816757085,9804055.57
C1006297128,1285034.84,C1789550256,3496462.74
C393594087,1629141.12,C657736958,6071458.76
C1199742317,1908464.0,C1023714065,2599308.82
C795308615,2021854.81,C1076835071,331092.4
C1139817507,2227089.93,C1538745405,685156.96
C2048625222,2642136.11,C1782113663,2160866.07
C690035101,2843880.9,C1963862935,145455.99
C1027646388,2845133.2,C979387846,36443.85
C2131984667,2869819.84,C451111351,3032017.16
C1509715205,3111318.61,C2063763486,450075.95
C2016442966,3510452.14,C1850180796,430778.28
C1087712231,3609704.54,C117162427,180983.48
C598569407,3783071.29,C1831477404,224705.73
C428061834,3829576.42,C451111351,2790518.38
C1654300454,4059538.35,C1590550415,18122628.7
C192486017,4403875.6,C1721246982,1259045.81
C1133617880,4485750.16,C2118255842,471244.99
C1202874820,4540413.31,C195600860,82846.67
C1911008699,4574085.49,C1850042097,308871.37
C839457812,4597727.16,C11003494,11256993.38
C2084634607,4697384.29,C1255024717,4697384.29
C677926378,4697384.29,C423583818,277050.51
C1689169705,4907886.05,C1973538135,125556.04
C507377172,4930494.53,C392292416,4685929.87
C1702481339,5165684.15,C1286084959,1540753.5
C265556987,5327867.28,C1778801068,8563496.52
C504509135,5963237.56,C1916720513,6412853.73
C1869544015,6140324.75,C1789550256,3152356.46
C1146222092,22828.0,M1798667958,0.0
C1690221909,19200.01,C709091500,80305.45
C2082115343,11264.0,M925955862,0.0
C1999695752,134586.0,M1727373358,0.0
C1312762120,253246.63,M2122837918,0.0
C238748521,238449.79,C1782113663,1959121.29
C1166292560,19822.0,C1182908789,15326.3
C1917071489,227.0,M872340040,0.0
C1703458581,10931.74,M22690626,0.0
C1388958672,8311.57,C1750905143,282014.16
C388005723,30246.0,M925913781,0.0
C1742798650,31328.0,M2066478917,0.0
C1877317084,20023.71,C40075281,63728.76
C1526060911,1081.0,M982313508,0.0
C515482607,138.0,M1563528849,0.0
C697001207,1319.0,M1946904104,0.0
C670959005,61630.0,M1986679541,0.0
C70528019,11382.0,C1241128308,14210.92
C731979931,4480.74,M2082740895,0.0
C1492980244,11253.0,M2106390956,0.0
C1594600318,58877.26,M61321954,0.0
C863661360,36620.54,M690070378,0.0
C729005419,1409.0,M360528453,0.0
C1963906615,0.0,M1368391951,0.0
C1732146867,0.0,M468567811,0.0
C416355623,0.0,M1234757451,0.0
C1569164069,0.0,M673684041,0.0
C944757319,0.0,M912511162,0.0
C1465691120,0.0,M1128109696,0.0
C90628418,0.0,M765990740,0.0
C530131514,0.0,M817833695,0.0
C39959931,0.0,M1872627924,0.0
C956315623,0.0,M1883269062,0.0
C2135267024,0.0,M1610803524,0.0
C1485129132,0.0,M721975085,0.0
C2024314762,0.0,M253171986,0.0
C2102232441,0.0,M362030306,0.0
C700249373,0.0,M508864177,0.0
C253988431,0.0,M992217213,0.0
C1979586073,0.0,M1311004473,0.0
C1567025476,0.0,M1184527733,0.0
C1129442657,0.0,M790689709,0.0
C1172707268,0.0,M1346560976,0.0
C473183836,45678.0,M880883688,0.0
C1093426827,51555.0,M104298781,0.0
C990656849,75389.0,M101676975,0.0
C628402659,74962.04,M414634945,0.0
C1110095671,18340.0,M1071977170,0.0
C1071550332,612597.0,C1321530272,15859.88
C299395997,1077.0,M115139998,0.0
C1828884696,551382.0,M844133497,0.0
C1663271865,26296.0,M1256384385,0.0
C866073173,17031.43,M48063459,0.0
C2098992714,8829.26,C832279283,76267.32
C547305607,620.0,C1538745405,270110.78
C1788408659,50170.0,M62085016,0.0
C503365602,39364.0,M1191372709,0.0
C1781368445,30888.0,M1941639991,0.0
C1751080205,150.0,M942714988,0.0
C1042863993,16919.0,M354502944,0.0
C126147004,55709.0,M973777648,0.0
C1113666007,42517.55,M1570117874,0.0
C2088661957,136931.46,C681979935,14677.26
C332139408,134669.36,M1483243447,0.0
C894746048,10937.76,M976949492,0.0
C1230507176,9379.15,M1381386227,0.0
C1123830468,52060.0,M547507935,0.0
C697707311,40746.0,M1226803249,0.0
C1763000764,11154.0,M1534279415,0.0
C1134864869,10539.37,C118648358,0.0
C1984954272,10539.37,C124540047,0.0
C890525812,5597.0,M2001882279,0.0
C299837481,159800.0,C979387846,11757.21
C417621837,4140.0,C2094777811,67722.17
C254041053,2517.0,M1794509290,0.0
C42007293,0.0,M971324399,0.0
C347239869,4528.0,M1322354584,0.0
C1258539949,5031.0,M1529457505,0.0
C1546727972,0.0,M505316221,0.0
C1268088240,0.0,M1567732992,0.0
C142871704,61384.0,M1651205022,0.0
C41155230,72306.66,M1383761509,0.0
C2058526846,65633.71,M1132219173,0.0
C1590099678,202.0,M1476985549,0.0
C928508130,0.0,M374585422,0.0
C2139788372,40038.0,C885951223,68880.79
C1871048194,0.0,M1738345448,0.0
C1812422301,125894.0,M1191464829,0.0
C129059937,100407.87,M150783284,0.0
C1582928128,98964.31,M994267665,0.0
C907858780,97245.12,M1487365582,0.0
C1248079435,94594.97,M1796615884,0.0
C994084545,80454.69,M1487543666,0.0
C869758554,67111.65,M1777163938,0.0
C1453632464,64574.96,M1592618491,0.0
C1442883034,55794.32,M1427892726,0.0
C647111342,42898.6,M321192242,0.0
C1087916281,41945.73,M1250315597,0.0
C2100728289,34070.75,M1184965604,0.0
C1153180745,30035.22,M1009313206,0.0
C1968751179,15809.63,M975790343,0.0
C521311335,7871.75,M1684854630,0.0
C1461001018,36790.0,M642087302,0.0
C771715205,179254.0,M799692219,0.0
C1343838143,4921.0,M1562221939,0.0
C187737357,144777.0,M1984577117,0.0
C1819552644,14504.0,M1572066684,0.0
C1403325194,79862.0,M1958375413,0.0
C962548461,186.0,M2055501967,0.0
C16957838,10386.0,M652268444,0.0
C1709913495,5198.0,M1014135205,0.0
C736874772,2.0,M188193734,0.0
C927744186,52928.0,C479161446,51250.0
C417118375,51900.58,C634440506,186540.3
C1842002393,0.0,C1922859107,152292.0
C1511319053,0.0,C11003494,11157336.25
C260580453,0.0,C1262822392,11565917.93
C1928117427,0.0,C306206744,7173523.49
C1246807878,0.0,C985934102,1116289.38
C923366543,0.0,C667346055,9989133.64
C2045560071,0.0,C601893033,54985.05
C1861416877,0.0,C97730845,9126860.4
C584349634,0.0,C1504109395,930271.58
C1585824283,0.0,C451111351,2560556.45
C1105129521,0.0,C1916720513,6235766.54
C954742840,0.0,C667346055,10269700.81
C964895360,0.0,C1255024717,6349066.6
C1231469233,0.0,C146305349,188715.38
C2131723476,0.0,C1005928818,20462.56
C115297013,0.0,C991505714,1066634.1
C652803980,0.0,C1721246982,1177171.25
C1520921298,0.0,C801142660,547215.12
C1494051958,0.0,C479161446,52277.42
C628694336,0.0,C1916720513,6377400.33
C1150063356,0.0,C453211571,3809570.13
C622625093,0.0,C1303868418,223006.0
C398468940,0.0,C997608398,157982.12
C2059316201,40857.0,M1510333744,0.0
C458385820,102940.05,M230610941,0.0
C38851648,99998.66,C998351292,482981.46
C1992844647,72.0,M2120154283,0.0
C94690722,30415.0,M30604162,0.0
C872699266,27319.18,M1035361293,0.0
C517787604,27039.34,M147077478,0.0
C519751097,17790.0,M295937119,0.0
C1769565136,247.0,C13226198,38473.99
C1088381072,24560.0,M146842175,0.0
C72187428,72541.05,C20671747,81584.44
C650687126,70965.88,M489200959,0.0
C284427775,28439.0,C1922859107,157865.43
C2133325211,460592.0,M479769835,0.0
C1166021410,158.0,M1969958288,0.0
C891327883,152220.0,M1824931880,0.0
C689588113,59987.0,C929856893,47644.38
C95545487,2191.0,M873249151,0.0
C1779787990,1070.0,M298355914,0.0
C456653804,114995.0,M1243705012,0.0
C196340990,5373.0,M1590202270,0.0
C2047145776,45415.0,M990994954,0.0
C802270602,549946.93,C995911260,8629.02
C897541009,543936.31,C24119573,41182.36
C1755295609,535641.97,C1711105800,165878.6
C1479446866,30843.0,M2050083360,0.0
C882658588,1327.0,M569235601,0.0
C233142783,49694.0,M2037498537,0.0
C802395190,20199.0,M1622534157,0.0
C1178160997,24318.0,C99219259,0.0
C833272193,182.0,M40626598,0.0
C1297189990,72818.0,M1092591822,0.0
C622690269,22393.0,M2028372993,0.0
C957683143,12973.52,C667346055,10791379.27
C95476731,19908.0,M1268629255,0.0
C127401209,778162.02,M381516513,0.0
C366023886,767433.2,M856880372,0.0
C190490203,767023.46,M1993191331,0.0
C1797763792,466.0,M1337347604,0.0
C293618119,150192.94,M170611939,0.0
C1548535364,137171.5,C1032986144,42746.73
C569894199,69899.0,M854202039,0.0
C1656143941,245730.0,M1492276401,0.0
C1186127045,94256.0,M604976394,0.0
C1886350630,41916.0,M989001798,0.0
C1794531113,40155.84,M923570200,0.0
C1015139714,38567.04,M287056540,0.0
C1238055041,7360.41,M437583344,0.0
C676060909,5176.03,M1488130490,0.0
C1210856733,32477.0,M1978317461,0.0
C52477555,509363.0,M1130250604,0.0
C1794314439,11465.0,C384887832,27048.0
C1257058590,156628.0,C20671747,83159.61
C1278790934,96636.56,M2111615196,0.0
C257684104,61751.11,C1504109395,1455643.1
C740120508,4408.53,C1877453512,107159.07
C650608468,0.0,C1023714065,2485918.01
C1048928512,0.0,C1065443868,174556.77
C1855589354,0.0,C1167066016,404831.0
C687608114,0.0,C2118255842,416581.85
C895280806,0.0,C2063763486,50942.42
C541330540,0.0,C1590550415,17778291.45
C507479765,0.0,C1870252780,7103899.5
C1443000737,0.0,C932583850,3512606.05
C79283217,0.0,C709091500,125226.99
C69115782,0.0,C187649742,327229.36
C1727379710,0.0,C1023714065,2605497.09
C591352568,0.0,C413177525,235008.0
C1777112002,0.0,C1286084959,1378570.36
C436126678,0.0,C977993101,1748436.14
C1384626783,0.0,C728885526,152509.08
C192318053,53982.06,M109673034,0.0
C1770453310,46139.96,M113042195,0.0
C958817283,7408.0,C569022831,786.0
C1957691975,262280.55,M715213542,0.0
C1273270490,39532.0,M1097397209,0.0
C893281161,36932.95,M367589810,0.0
C2053491093,36026.17,M2090142523,0.0
C988876043,60205.42,M1745241742,0.0
C1014698874,41911.6,M1751325469,0.0
C1514723919,40570.26,M10536382,0.0
C1680139795,76089.0,C1261031890,23315.48
C351249017,40300.0,C667346055,10892560.8
